X,Y,FID,LEAAUNumbe,LEAInstNam,LEACategor,LEAIUNumbe,LEAIU,LEACountyN,LEAStatus,LEAStatusE,LEAWebAddr,LEAMailing,LEAMaili_1,LEAMaili_2,LEAMaili_3,LEAMaili_4,LEAMaili_5,LEALocatio,LEALocat_1,LEALocat_2,LEALocat_3,LEALocat_4,LEALocat_5,LEAPhoneNu,LEAPhone_1,LEAAdminTi,LEAAdminSa,LEAAdminFi,LEAAdminMi,LEAAdminLa,LEAAdminSu,LEAAdminPh,LEAAdmin_1,SchoolInst,SchoolAUNN,SchoolBran,SchoolName,GradeYear,GradeList,GradeCtgy,K4_Half,K4_Full,K5_Half,K5_Full,Grade_1,Grade_2,Grade_3,Grade_4,Grade_5,Grade_6,Elementary,Grade_7,Grade_8,Grade_9,Grade_10,Grade_11,Grade_12,Secondary_,SchoolCoun,SchoolStat,SchoolSt_1,SchoolWebA,SchoolPhon,SchoolPh_1,SchoolMail,SchoolMa_1,SchoolMa_2,SchoolMa_3,SchoolMa_4,SchoolMa_5,SchoolLoca,SchoolLo_1,SchoolLo_2,SchoolLo_3,SchoolLo_4,SchoolLo_5,SchoolAdmi,SchoolAd_1,SchoolAd_2,SchoolAd_3,SchoolAd_4,SchoolAd_5,CyberSchoo
-79.989160851767394,40.39782051444643,166,102027451,Pittsburgh SD,School District,2,Pittsburgh-Mt Oliver IU 2,Allegheny,Open,1999-06-08T00:00:00.000Z,http://www.pghschools.org/,341 S Bellefield Ave, ,Pittsburgh,PA,15213,3552,341 S Bellefield Ave, ,Pittsburgh,PA,15213,3552,(412)529-3500, ,Superintendent,Dr,Anthony, ,Hamlet, ,(412)529-4357,0,Regular School,102027451,7742,Pittsburgh Roosevelt K -5,2017-2018,"PreKF,K5F-5",ELEMENTARY,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Allegheny,Open,2002-08-09T00:00:00.000Z,http://www.pghschools.org/,(412)529-7780, ,17 W Cherryhill Street, ,Pittsburgh,PA,15210,0,17 W Cherryhill Street, ,Pittsburgh,PA,15210,0,Principal,Mr,Michael, ,Perella, , 
-80.024749924909642,40.393965695725136,167,102027451,Pittsburgh SD,School District,2,Pittsburgh-Mt Oliver IU 2,Allegheny,Open,1999-06-08T00:00:00.000Z,http://www.pghschools.org/,341 S Bellefield Ave, ,Pittsburgh,PA,15213,3552,341 S Bellefield Ave, ,Pittsburgh,PA,15213,3552,(412)529-3500, ,Superintendent,Dr,Anthony, ,Hamlet, ,(412)529-4357,0,Regular School,102027451,7868,Pittsburgh Brookline K-8,2017-2018,"PreKF,K5F-6,7-8",ELEMENTARY/SECONDARY,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Allegheny,Open,2006-08-10T00:00:00.000Z,http://www.pghschools.org/,(412)529-7380, ,500 Woodbourne Ave, ,Pittsburgh,PA,15226,2044,500 Woodbourne Ave, ,Pittsburgh,PA,15226,2044,Principal,Mr,John, ,Vater, , 
-79.911614685876017,40.460061023453875,168,102027451,Pittsburgh SD,School District,2,Pittsburgh-Mt Oliver IU 2,Allegheny,Open,1999-06-08T00:00:00.000Z,http://www.pghschools.org/,341 S Bellefield Ave, ,Pittsburgh,PA,15213,3552,341 S Bellefield Ave, ,Pittsburgh,PA,15213,3552,(412)529-3500, ,Superintendent,Dr,Anthony, ,Hamlet, ,(412)529-4357,0,Regular School,102027451,7870,Pittsburgh Lincoln K-5,2017-2018,"PreKF,K5F-5",ELEMENTARY,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Allegheny,Open,2006-08-10T00:00:00.000Z,http://www.pghschools.org/,(412)529-3980, ,328 Lincoln Avenue, ,Pittsburgh,PA,15206,0,328 Lincoln Avenue, ,Pittsburgh,PA,15206,0,Principal,Dr,Virginia, ,Hill, , 
-80.0265210244592,40.456453305572722,169,102027451,Pittsburgh SD,School District,2,Pittsburgh-Mt Oliver IU 2,Allegheny,Open,1999-06-08T00:00:00.000Z,http://www.pghschools.org/,341 S Bellefield Ave, ,Pittsburgh,PA,15213,3552,341 S Bellefield Ave, ,Pittsburgh,PA,15213,3552,(412)529-3500, ,Superintendent,Dr,Anthony, ,Hamlet, ,(412)529-4357,0,Regular School,102027451,7871,Pittsburgh Manchester K-8,2017-2018,"PreKF,K5H-6,7-8",ELEMENTARY/SECONDARY,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Allegheny,Open,2006-08-10T00:00:00.000Z,http://www.pghschools.org/,(412)529-3100, ,1612 Manhattan St, ,Pittsburgh,PA,15233,0,1612 Manhattan St, ,Pittsburgh,PA,15233,0,Principal,Ms,Michilene, ,Pegher, , 
-79.973998438716706,40.444538142548076,170,102027451,Pittsburgh SD,School District,2,Pittsburgh-Mt Oliver IU 2,Allegheny,Open,1999-06-08T00:00:00.000Z,http://www.pghschools.org/,341 S Bellefield Ave, ,Pittsburgh,PA,15213,3552,341 S Bellefield Ave, ,Pittsburgh,PA,15213,3552,(412)529-3500, ,Superintendent,Dr,Anthony, ,Hamlet, ,(412)529-4357,0,Regular School,102027451,7876,Pittsburgh Weil K-8,2017-2018,"PreKF,K5F-5",ELEMENTARY,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Allegheny,Open,2006-08-10T00:00:00.000Z,http://www.pghschools.org/,(412)529-3840, ,2250 Centre Ave, ,Pittsburgh,PA,15219,0,2250 Centre Ave, ,Pittsburgh,PA,15219,0,Principal,Ms,Kira, ,Henderson, , 
-80.050556672492917,40.431476640114319,171,102027451,Pittsburgh SD,School District,2,Pittsburgh-Mt Oliver IU 2,Allegheny,Open,1999-06-08T00:00:00.000Z,http://www.pghschools.org/,341 S Bellefield Ave, ,Pittsburgh,PA,15213,3552,341 S Bellefield Ave, ,Pittsburgh,PA,15213,3552,(412)529-3500, ,Superintendent,Dr,Anthony, ,Hamlet, ,(412)529-4357,0,Regular School,102027451,7877,Pittsburgh Westwood K-8,2017-2018,K5F-5,ELEMENTARY,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Allegheny,Open,2006-08-10T00:00:00.000Z,http://www.pps.k12.pa.us/westwood/site/default.asp,(412)529-6570, ,508 Shadyhill Road, ,Pittsburgh,PA,15205,0,508 Shadyhill Road, ,Pittsburgh,PA,15205,0,Principal,Dr,Nina, ,Sacco, , 
-79.973618744202312,40.415454135041983,172,102027451,Pittsburgh SD,School District,2,Pittsburgh-Mt Oliver IU 2,Allegheny,Open,1999-06-08T00:00:00.000Z,http://www.pghschools.org/,341 S Bellefield Ave, ,Pittsburgh,PA,15213,3552,341 S Bellefield Ave, ,Pittsburgh,PA,15213,3552,(412)529-3500, ,Superintendent,Dr,Anthony, ,Hamlet, ,(412)529-4357,0,Regular School,102027451,7878,Pittsburgh Arlington K-8,2017-2018,"PreKF,K5F-6,7-8",ELEMENTARY/SECONDARY,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Allegheny,Open,2006-08-10T00:00:00.000Z,http://www.pghschools.org/,(412)529-4700, ,2500 Jonquil Way, ,Pittsburgh,PA,15210,0,2500 Jonquil Way, ,Pittsburgh,PA,15210,0,Principal,Ms,Holly, ,Ballard, , 
-80.004964363690277,40.454811258297404,173,102027451,Pittsburgh SD,School District,2,Pittsburgh-Mt Oliver IU 2,Allegheny,Open,1999-06-08T00:00:00.000Z,http://www.pghschools.org/,341 S Bellefield Ave, ,Pittsburgh,PA,15213,3552,341 S Bellefield Ave, ,Pittsburgh,PA,15213,3552,(412)529-3500, ,Superintendent,Dr,Anthony, ,Hamlet, ,(412)529-4357,0,Regular School,102027451,7880,Pittsburgh King K-8,2017-2018,"PreKF,K5F-6,7-8",ELEMENTARY/SECONDARY,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Allegheny,Open,2006-08-10T00:00:00.000Z,http://www.pghschools.org/,(412)529-4160, ,50 Montgomery Place, ,Pittsburgh,PA,15212,0,50 Montgomery Place, ,Pittsburgh,PA,15212,0,Principal,Ms,Leah, ,McCord, , 
-79.91473401832647,40.37007805689472,174,102027451,Pittsburgh SD,School District,2,Pittsburgh-Mt Oliver IU 2,Allegheny,Open,1999-06-08T00:00:00.000Z,http://www.pghschools.org/,341 S Bellefield Ave, ,Pittsburgh,PA,15213,3552,341 S Bellefield Ave, ,Pittsburgh,PA,15213,3552,(412)529-3500, ,Superintendent,Dr,Anthony, ,Hamlet, ,(412)529-4357,0,Regular School,102027451,7881,Pittsburgh Mifflin K-8,2017-2018,"PreKF,K5F-6,7-8",ELEMENTARY/SECONDARY,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Allegheny,Open,2006-08-10T00:00:00.000Z,http://www.pghschools.org/,(412)529-4350, ,1290 Mifflin Road, ,Pittsburgh,PA,15207,0,1290 Mifflin Road, ,Pittsburgh,PA,15207,0,Principal,Mr,Edward, ,Littlehale, , 
-79.933512312092489,40.481572370660345,175,102027451,Pittsburgh SD,School District,2,Pittsburgh-Mt Oliver IU 2,Allegheny,Open,1999-06-08T00:00:00.000Z,http://www.pghschools.org/,341 S Bellefield Ave, ,Pittsburgh,PA,15213,3552,341 S Bellefield Ave, ,Pittsburgh,PA,15213,3552,(412)529-3500, ,Superintendent,Dr,Anthony, ,Hamlet, ,(412)529-4357,0,Regular School,102027451,7884,Pittsburgh Sunnyside K-8,2017-2018,"PreKF,K5F-6,7-8",ELEMENTARY/SECONDARY,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Allegheny,Open,2006-08-10T00:00:00.000Z,http://www.pghschools.org/,(412)529-2040, ,4801 Stanton Avenue, ,Pittsburgh,PA,15201,1627,4801 Stanton Avenue, ,Pittsburgh,PA,15201,1627,Principal,Ms,Laura, ,Dadey, , 
-80.018958764750664,40.435860169436701,176,102027451,Pittsburgh SD,School District,2,Pittsburgh-Mt Oliver IU 2,Allegheny,Open,1999-06-08T00:00:00.000Z,http://www.pghschools.org/,341 S Bellefield Ave, ,Pittsburgh,PA,15213,3552,341 S Bellefield Ave, ,Pittsburgh,PA,15213,3552,(412)529-3500, ,Superintendent,Dr,Anthony, ,Hamlet, ,(412)529-4357,0,Regular School,102027451,7885,Pittsburgh Whittier K-5,2017-2018,K5F-5,ELEMENTARY,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Allegheny,Open,2006-08-10T00:00:00.000Z,http://www.pps.k12.pa.us/whittier/site/default.asp,(412)529-8211, ,150 Meridan St, ,Pittsburgh,PA,15211,1300,150 Meridan St, ,Pittsburgh,PA,15211,1300,Principal,Ms,Valerie, ,Lucas, , 
-79.96186208424389,40.468105339321383,177,102027451,Pittsburgh SD,School District,2,Pittsburgh-Mt Oliver IU 2,Allegheny,Open,1999-06-08T00:00:00.000Z,http://www.pghschools.org/,341 S Bellefield Ave, ,Pittsburgh,PA,15213,3552,341 S Bellefield Ave, ,Pittsburgh,PA,15213,3552,(412)529-3500, ,Superintendent,Dr,Anthony, ,Hamlet, ,(412)529-4357,0,Regular School,102027451,7886,Pittsburgh Arsenal 6-8,2017-2018,"PreKF,6,7-8",ELEMENTARY/SECONDARY,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Allegheny,Open,2006-08-10T00:00:00.000Z,http://www.pghschools.org/,(412)529-5740, ,220 40th Street, ,Pittsburgh,PA,15201,3223,220 40th Street, ,Pittsburgh,PA,15201,3223,Principal,Ms,Patti, ,Camper, , 
-80.018191669075051,40.419467531249751,178,102027451,Pittsburgh SD,School District,2,Pittsburgh-Mt Oliver IU 2,Allegheny,Open,1999-06-08T00:00:00.000Z,http://www.pghschools.org/,341 S Bellefield Ave, ,Pittsburgh,PA,15213,3552,341 S Bellefield Ave, ,Pittsburgh,PA,15213,3552,(412)529-3500, ,Superintendent,Dr,Anthony, ,Hamlet, ,(412)529-4357,0,Regular School,102027451,7888,Pittsburgh South Hills 6-8,2017-2018,"6,7-8",ELEMENTARY/SECONDARY,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Allegheny,Open,2006-08-10T00:00:00.000Z,http://www.pghschools.org/,(412)529-8130, ,595 Crane Avenue, ,Pittsburgh,PA,15216,3929,595 Crane Avenue, ,Pittsburgh,PA,15216,3929,Principal,Ms,Jacqueline, ,Hale, , 
-79.963077732097076,40.46727008058128,179,102027451,Pittsburgh SD,School District,2,Pittsburgh-Mt Oliver IU 2,Allegheny,Open,1999-06-08T00:00:00.000Z,http://www.pghschools.org/,341 S Bellefield Ave, ,Pittsburgh,PA,15213,3552,341 S Bellefield Ave, ,Pittsburgh,PA,15213,3552,(412)529-3500, ,Superintendent,Dr,Anthony, ,Hamlet, ,(412)529-4357,0,Regular School,102027451,7889,Pittsburgh Arsenal K-5,2017-2018,"PreKF,K5H-5",ELEMENTARY,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Allegheny,Open,2006-08-10T00:00:00.000Z,http://www.pghschools.org/,(412)529-5307, ,215 39th St, ,Pittsburgh,PA,15201,3223,215 39th St, ,Pittsburgh,PA,15201,3223,Principal,Ms,Ruthie, ,Rae, , 
-80.075935348588786,40.457591273552573,180,102027451,Pittsburgh SD,School District,2,Pittsburgh-Mt Oliver IU 2,Allegheny,Open,1999-06-08T00:00:00.000Z,http://www.pghschools.org/,341 S Bellefield Ave, ,Pittsburgh,PA,15213,3552,341 S Bellefield Ave, ,Pittsburgh,PA,15213,3552,(412)529-3500, ,Superintendent,Dr,Anthony, ,Hamlet, ,(412)529-4357,0,Regular School,102027451,7913,Pittsburgh Chartiers Early Childhood Ctr,2017-2018,PreKF,ELEMENTARY,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Allegheny,Open,2006-10-19T00:00:00.000Z,http://www.pghschools.org/,(412)529-6792, ,3799 Chartiers Ave, ,Pittsburgh,PA,15204,0,3799 Chartiers Ave, ,Pittsburgh,PA,15204,0,Director,Ms,Carol, ,Barone Martin, , 
-79.89936475470688,40.45481337044901,181,102027451,Pittsburgh SD,School District,2,Pittsburgh-Mt Oliver IU 2,Allegheny,Open,1999-06-08T00:00:00.000Z,http://www.pghschools.org/,341 S Bellefield Ave, ,Pittsburgh,PA,15213,3552,341 S Bellefield Ave, ,Pittsburgh,PA,15213,3552,(412)529-3500, ,Superintendent,Dr,Anthony, ,Hamlet, ,(412)529-4357,0,Regular School,102027451,7914,Pittsburgh Homewood Early Childhood Ctr,2017-2018,PreKF,ELEMENTARY,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Allegheny,Open,2006-10-19T00:00:00.000Z,http://www.pghschools.org/,(412)529-4291, ,7100 Hamilton Ave, ,Pittsburgh,PA,15208,0,7100 Hamilton Ave, ,Pittsburgh,PA,15208,0,Principal,Ms,Carol, ,Barone Martin, , 
-79.985439378582001,40.464353439619778,182,102027451,Pittsburgh SD,School District,2,Pittsburgh-Mt Oliver IU 2,Allegheny,Open,1999-06-08T00:00:00.000Z,http://www.pghschools.org/,341 S Bellefield Ave, ,Pittsburgh,PA,15213,3552,341 S Bellefield Ave, ,Pittsburgh,PA,15213,3552,(412)529-3500, ,Superintendent,Dr,Anthony, ,Hamlet, ,(412)529-4357,0,Regular School,102027451,7916,Pittsburgh Spring Garden Early Childhood Ctr,2017-2018,PreKF,ELEMENTARY,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Allegheny,Open,2006-10-19T00:00:00.000Z,http://www.pghschools.org/,(412)325-4591, ,1501 Spring Garden Ave, ,Pittsburgh,PA,15212,0,1501 Spring Garden Ave, ,Pittsburgh,PA,15212,0,Principal,Mrs,Carol, ,Barone-Martin, , 
-79.922598760554109,40.467070602346865,183,102027451,Pittsburgh SD,School District,2,Pittsburgh-Mt Oliver IU 2,Allegheny,Open,1999-06-08T00:00:00.000Z,http://www.pghschools.org/,341 S Bellefield Ave, ,Pittsburgh,PA,15213,3552,341 S Bellefield Ave, ,Pittsburgh,PA,15213,3552,(412)529-3500, ,Superintendent,Dr,Anthony, ,Hamlet, ,(412)529-4357,0,Regular School,102027451,8105,Pittsburgh Obama 6-12,2017-2018,"6,7-12",ELEMENTARY/SECONDARY,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,Allegheny,Open,2009-07-01T00:00:00.000Z,http://www.pghschools.org/,(412)529-5980, ,515 N. Highland Avenue, ,Pittsburgh,PA,15206,0,515 N. Highland Avenue, ,Pittsburgh,PA,15206,0,Principal,Ms,Yolanda, ,Colbert, , 
-79.998285624013135,40.444462781856892,184,102027451,Pittsburgh SD,School District,2,Pittsburgh-Mt Oliver IU 2,Allegheny,Open,1999-06-08T00:00:00.000Z,http://www.pghschools.org/,341 S Bellefield Ave, ,Pittsburgh,PA,15213,3552,341 S Bellefield Ave, ,Pittsburgh,PA,15213,3552,(412)529-3500, ,Superintendent,Dr,Anthony, ,Hamlet, ,(412)529-4357,0,Regular School,102027451,8106,Pittsburgh CAPA 6-12,2017-2018,"6,7-12",ELEMENTARY/SECONDARY,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,Allegheny,Open,2009-07-01T00:00:00.000Z,http://www.pghschools.org/,(412)529-6100, ,111 9th St, ,Pittsburgh,PA,15222,0,111 9th St, ,Pittsburgh,PA,15222,0,Principal,Ms,Melissa, ,Pearlman, , 
-79.957684975664918,40.443510370709404,185,102027451,Pittsburgh SD,School District,2,Pittsburgh-Mt Oliver IU 2,Allegheny,Open,1999-06-08T00:00:00.000Z,http://www.pghschools.org/,341 S Bellefield Ave, ,Pittsburgh,PA,15213,3552,341 S Bellefield Ave, ,Pittsburgh,PA,15213,3552,(412)529-3500, ,Superintendent,Dr,Anthony, ,Hamlet, ,(412)529-4357,0,Regular School,102027451,8107,Pittsburgh Science and Technology Academy 6-12,2017-2018,"PreKF,6,7-12",ELEMENTARY/SECONDARY,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,Allegheny,Open,2009-07-01T00:00:00.000Z,http://www.pghschools.org/,(412)529-7620, ,107 Thackeray St, ,Pittsburgh,PA,15213,0,107 Thackeray St, ,Pittsburgh,PA,15213,0,Principal,Mr,Shawn, ,McNeil, , 
-79.981353343901475,40.4473319790375,186,102027451,Pittsburgh SD,School District,2,Pittsburgh-Mt Oliver IU 2,Allegheny,Open,1999-06-08T00:00:00.000Z,http://www.pghschools.org/,341 S Bellefield Ave, ,Pittsburgh,PA,15213,3552,341 S Bellefield Ave, ,Pittsburgh,PA,15213,3552,(412)529-3500, ,Superintendent,Dr,Anthony, ,Hamlet, ,(412)529-4357,0,Regular School,102027451,8108,Pittsburgh Miller K-5,2017-2018,PreKH-5,ELEMENTARY,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Allegheny,Open,2009-07-01T00:00:00.000Z,http://www.pghschools.org/,(412)529-3830, ,2055 Bedford Ave, ,Pittsburgh,PA,15219,3634,2055 Bedford Ave, ,Pittsburgh,PA,15219,3634,Principal,Dr,Margaret,J,Starkes-Ross, , 
-79.962434610218878,40.449808638477911,187,102027451,Pittsburgh SD,School District,2,Pittsburgh-Mt Oliver IU 2,Allegheny,Open,1999-06-08T00:00:00.000Z,http://www.pghschools.org/,341 S Bellefield Ave, ,Pittsburgh,PA,15213,3552,341 S Bellefield Ave, ,Pittsburgh,PA,15213,3552,(412)529-3500, ,Superintendent,Dr,Anthony, ,Hamlet, ,(412)529-4357,0,Regular School,102027451,8110,Pittsburgh Milliones 6-12,2017-2018,"6,7-12",ELEMENTARY/SECONDARY,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,Allegheny,Open,2009-07-01T00:00:00.000Z,http://www.pghschools.org/,(412)529-5900, ,3117 Centre Ave, ,Pittsburgh,PA,15219,0,3117 Centre Ave, ,Pittsburgh,PA,15219,0,Principal,Mr,Christopher, ,Horne, , 
-79.901173229562147,40.461007579790717,188,102027451,Pittsburgh SD,School District,2,Pittsburgh-Mt Oliver IU 2,Allegheny,Open,1999-06-08T00:00:00.000Z,http://www.pghschools.org/,341 S Bellefield Ave, ,Pittsburgh,PA,15213,3552,341 S Bellefield Ave, ,Pittsburgh,PA,15213,3552,(412)529-3500, ,Superintendent,Dr,Anthony, ,Hamlet, ,(412)529-4357,0,Regular School,102027451,8203,Academy at Westinghouse,2017-2018,"6,7-12",ELEMENTARY/SECONDARY,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,Allegheny,Open,2011-07-01T00:00:00.000Z,http://www.pps.k12.pa.us/westinghouse/site/default.asp,(412)529-3940, ,1101 N. Murtland Avenue, ,Pittsburgh,PA,15208,0,1101 N. Murtland Avenue, ,Pittsburgh,PA,15208,0,Principal,Mr,Bernard, ,Taylor, , 
-79.894068579744186,40.452499395422002,189,102027451,Pittsburgh SD,School District,2,Pittsburgh-Mt Oliver IU 2,Allegheny,Open,1999-06-08T00:00:00.000Z,http://www.pghschools.org/,341 S Bellefield Ave, ,Pittsburgh,PA,15213,3552,341 S Bellefield Ave, ,Pittsburgh,PA,15213,3552,(412)529-3500, ,Superintendent,Dr,Anthony, ,Hamlet, ,(412)529-4357,0,Regular School,102027451,8204,Pittsburgh Faison K-5,2017-2018,"PreKF,K5F-5",ELEMENTARY,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Allegheny,Open,2011-07-01T00:00:00.000Z,http://www.pghschools.org/,(412)529-2305, ,7430 Tioga St, ,Pittsburgh,PA,15208,0,7430 Tioga St, ,Pittsburgh,PA,15208,0,Principal,Dr,Russell, ,Patterson, , 
-80.054672752226438,40.4545398633527,190,102027451,Pittsburgh SD,School District,2,Pittsburgh-Mt Oliver IU 2,Allegheny,Open,1999-06-08T00:00:00.000Z,http://www.pghschools.org/,341 S Bellefield Ave, ,Pittsburgh,PA,15213,3552,341 S Bellefield Ave, ,Pittsburgh,PA,15213,3552,(412)529-3500, ,Superintendent,Dr,Anthony, ,Hamlet, ,(412)529-4357,0,Regular School,102027451,8255,Pittsburgh Langley K-8,2017-2018,"K5F-6,7-8",ELEMENTARY/SECONDARY,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Allegheny,Open,2012-07-01T00:00:00.000Z,http://www.pghschools.org/,(412)529-2100, ,2940 Sheraden Boulevard, ,Pittsburgh,PA,15204,0,2940 Sheraden Boulevard, ,Pittsburgh,PA,15204,0,Principal,Mr,Stephen, ,Sikon, , 
-79.950664345275484,40.444686088753038,191,102027451,Pittsburgh SD,School District,2,Pittsburgh-Mt Oliver IU 2,Allegheny,Open,1999-06-08T00:00:00.000Z,http://www.pghschools.org/,341 S Bellefield Ave, ,Pittsburgh,PA,15213,3552,341 S Bellefield Ave, ,Pittsburgh,PA,15213,3552,(412)529-3500, ,Superintendent,Dr,Anthony, ,Hamlet, ,(412)529-4357,0,Regular School,102027451,8300,Pittsburgh Online Academy,2017-2018,"4-6,7-12",ELEMENTARY/SECONDARY,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,Allegheny,Open,2013-07-01T00:00:00.000Z,http://www.pghschools.org/,(412)529-3510, ,341 S. Bellefield Avenue, ,Pittsburgh,PA,15213,0,341 S. Bellefield Avenue, ,Pittsburgh,PA,15213,0,Principal,Dr,Shemeca, ,Crenshaw, , 
-80.024501021507362,40.464433389218243,192,102027451,Pittsburgh SD,School District,2,Pittsburgh-Mt Oliver IU 2,Allegheny,Open,1999-06-08T00:00:00.000Z,http://www.pghschools.org/,341 S Bellefield Ave, ,Pittsburgh,PA,15213,3552,341 S Bellefield Ave, ,Pittsburgh,PA,15213,3552,(412)529-3500, ,Superintendent,Dr,Anthony, ,Hamlet, ,(412)529-4357,0,Special Education,102027451,6047,Pittsburgh Oliver,2017-2018,"5-6,7-12",ELEMENTARY/SECONDARY,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,Allegheny,Open,1997-10-23T00:00:00.000Z,http://www.pps.k12.pa.us/mcnaugher/site/default.asp,(412)529-3125, ,2323 Brighton Rd, ,Pittsburgh,PA,15212,2833,2323 Brighton Rd, ,Pittsburgh,PA,15212,2833,Principal,Mr,Anthony, ,Esoldo, , 
